id,source,topic_id,topic_label,matched_topics,snowball_relation,snowball_seed_title,title,authors,year,publication_date,doi,url,is_open_access,cited_by_count,relevance_score,concepts,abstract
084a4dd337930bbd,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,related_work,Two-Step Trajectory Spoofing Algorithm for Loosely Coupled GNSS/IMU and NIS Sequence Detection,An Efficient Positioning Method for Multi-GNSS with Multi-SBAS,박귀우; 조민규; 박찬식,2018,2018-01-01,,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE09013909,False,0,10,GNSS augmentation; GNSS applications; Computer science; Position (finance); Satellite navigation; Precise Point Positioning; Global Positioning System; Telecommunications; Finance; Economics,"The current SBAS service does not provide a method to integrate multiple SBAS corrections. This paper proposes a positioning method to effectively integrate multiple SBAS and multiple GNSS. In the method, the final position is obtained by the weighted sum of the positions obtained from the combination of GNSS and SBAS. Since each position is independently computed and combined using flexible weights, it has a simple structure that can easily cope with various environments. In order to verify the operation and performance of the proposed method, raw measurements of GNSS and SBAS were collected using commercial receivers. The experiments using real signals show that the combined use of two SBAS corrections was more accurate by 0.05~0.4m(2dRMS) than using only one SBAS correction. To improve the position accuracy, this paper considered the integration of multi-GNSS and multi-SBAS, which was not found in other existing studies. The proposed method is expected to be a core technology for designing multi-GNSS navigation receivers considering multi-SBAS corrections. The importance of the method will be increased as KPS and KASS also available in near future."
2efe56ebc62bf02a,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,SemperFi: Anti-spoofing GPS Receiver for UAVs,Analysis of a simple successive interference cancellation scheme in a DS/CDMA system,Pulin R. Patel; J.M. Holtzman,1994,1994-06-01,10.1109/49.298053,https://doi.org/10.1109/49.298053,False,1039,9,Single antenna interference cancellation; Computer science; Phase-shift keying; Multipath propagation; Fading; Interference (communication); Modulation (music); Electronic engineering; Algorithm; Simple (philosophy); Channel (broadcasting); Multiuser detection,"Compensating for near/far effects is critical for satisfactory performance of DS/CDMA systems. So far, practical systems have used power control to overcome fading and near/far effects. Another approach, which has a fundamental potential in not only eliminating near/far effects but also in substantially raising the capacity, is multiuser detection and interference cancellation. Various optimal and suboptimal schemes have been investigated. Most of these schemes, however, get too complex even for relatively simple systems and rely on good channel estimates. For interference cancellation, estimation of channel parameters (viz. received amplitude and phase) is important. We analyze a simple successive interference cancellation scheme for coherent BPSK modulation, where the parameter estimation is done using the output of a linear correlator. We then extend the analysis for a noncoherent modulation scheme, namely M-ary orthogonal modulation. For the noncoherent case, the needed information on both the amplitude and phase is obtained from the correlator output. The performance of the IC scheme along with multipath diversity combining is studied.< <ETX xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">&gt;</ETX>"
f41ac7f350107611,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Manipulating Machine Learning: Poisoning Attacks and Countermeasures for Regression Learning,Matthew Jagielski; Alina Oprea; Battista Biggio; Chang Liu; Cristina Nita-Rotaru; Bo Li,2018,2018-05-01,10.1109/sp.2018.00057,https://doi.org/10.1109/sp.2018.00057,True,783,9,Computer science; Machine learning; Process (computing); Artificial intelligence; Adversarial machine learning; Support vector machine; Regression; Convergence (economics); Computer security; Deep learning; Psychoanalysis; Economic growth,"As machine learning becomes widely used for automated decisions, attackers have strong incentives to manipulate the results and models generated by machine learning algorithms. In this paper, we perform the first systematic study of poisoning attacks and their countermeasures for linear regression models. In poisoning attacks, attackers deliberately influence the training data to manipulate the results of a predictive model. We propose a theoretically-grounded optimization framework specifically designed for linear regression and demonstrate its effectiveness on a range of datasets and models. We also introduce a fast statistical attack that requires limited knowledge of the training process. Finally, we design a new principled defense method that is highly resilient against all poisoning attacks. We provide formal guarantees about its convergence and an upper bound on the effect of poisoning attacks when the defense is deployed. We evaluate extensively our attacks and defenses on three realistic datasets from health care, loan assessment, and real estate domains."
f32a2bce8a7c4c1d,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Non-Terrestrial Networks in the 6G Era: Challenges and Opportunities,Marco Giordani; Michele Zorzi,2020,2020-12-02,10.1109/mnet.011.2000493,https://doi.org/10.1109/mnet.011.2000493,True,621,9,Computer science; Premise; Telecommunications; Open research; Wireless; Key (lock); Wireless network; Function (biology); Field (mathematics); Computer network; Computer security; World Wide Web,"Many organizations recognize non-terrestrial networks (NTNs) as a key component to provide cost-effective and high-capacity connectivity in future 6th generation (6G) wireless networks. Despite this premise, there are still many questions to be answered for proper network design, including those associated to latency and coverage constraints. In this article, after reviewing research activities on NTNs, we present the characteristics and enabling technologies of NTNs in the 6G landscape and shed light on the challenges in the field that are still open for future research. As a case study, we evaluate the performance of an NTN scenario in which aerial/space vehicles use millimeter wave (mmWave) frequencies to provide access connectivity to on-the-ground mobile terminals as a function of different networking configurations."
d698ea79c723e1c9,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Binary neural networks: A survey,Haotong Qin; Ruihao Gong; Xianglong Liu; Xiao Bai; Jingkuan Song; Nicu Sebe,2020,2020-02-21,10.1016/j.patcog.2020.107281,https://doi.org/10.1016/j.patcog.2020.107281,True,532,9,Computer science; Artificial neural network; Quantization (signal processing); Artificial intelligence; Binary number; Segmentation; Deep learning; Machine learning; Computation; Deep neural networks; Pattern recognition (psychology); Data mining,
b17f7e25f2c828c0,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Multi-Agent Reinforcement Learning: A Review of Challenges and Applications,Lorenzo Canese; G.C. Cardarilli; Luca Di Nunzio; Rocco Fazzolari; Daniele Giardino; M. Re; Sergio Spanò,2021,2021-05-27,10.3390/app11114948,https://doi.org/10.3390/app11114948,True,367,9,Reinforcement learning; Computer science; Artificial intelligence; Observability; Benchmark (surveying); Scalability; Machine learning; Mathematics; Database; Applied mathematics; Geodesy; Geography,"In this review, we present an analysis of the most used multi-agent reinforcement learning algorithms. Starting with the single-agent reinforcement learning algorithms, we focus on the most critical issues that must be taken into account in their extension to multi-agent scenarios. The analyzed algorithms were grouped according to their features. We present a detailed taxonomy of the main multi-agent approaches proposed in the literature, focusing on their related mathematical models. For each algorithm, we describe the possible application fields, while pointing out its pros and cons. The described multi-agent algorithms are compared in terms of the most important characteristics for multi-agent reinforcement learning applications—namely, nonstationarity, scalability, and observability. We also describe the most common benchmark environments used to evaluate the performances of the considered methods."
1a019df11d153300,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Communication-efficient federated learning,Mingzhe Chen; Nir Shlezinger; H. Vincent Poor; Yonina C. Eldar; Shuguang Cui,2021,2021-04-22,10.1073/pnas.2024789118,https://doi.org/10.1073/pnas.2024789118,True,365,9,Computer science; Overhead (engineering); Distributed computing; Federated learning; Enhanced Data Rates for GSM Evolution; Convergence (economics); Edge device; The Internet; Artificial intelligence; Machine learning; Data science; World Wide Web,"Federated learning (FL) enables edge devices, such as Internet of Things devices (e.g., sensors), servers, and institutions (e.g., hospitals), to collaboratively train a machine learning (ML) model without sharing their private data. FL requires devices to exchange their ML parameters iteratively, and thus the time it requires to jointly learn a reliable model depends not only on the number of training steps but also on the ML parameter transmission time per step. In practice, FL parameter transmissions are often carried out by a multitude of participating devices over resource-limited communication networks, for example, wireless networks with limited bandwidth and power. Therefore, the repeated FL parameter transmission from edge devices induces a notable delay, which can be larger than the ML model training time by orders of magnitude. Hence, communication delay constitutes a major bottleneck in FL. Here, a communication-efficient FL framework is proposed to jointly improve the FL convergence time and the training loss. In this framework, a probabilistic device selection scheme is designed such that the devices that can significantly improve the convergence speed and training loss have higher probabilities of being selected for ML model transmission. To further reduce the FL convergence time, a quantization method is proposed to reduce the volume of the model parameters exchanged among devices, and an efficient wireless resource allocation scheme is developed. Simulation results show that the proposed FL framework can improve the identification accuracy and convergence time by up to 3.6% and 87% compared to standard FL."
ecc0376072149ef3,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics","Federated Learning for 6G: Applications, Challenges, and Opportunities",Zhaohui Yang; Mingzhe Chen; Kai‐Kit Wong; H. Vincent Poor; Shuguang Cui,2021,2021-12-08,10.1016/j.eng.2021.12.002,https://doi.org/10.1016/j.eng.2021.12.002,True,351,9,Computer science; Wireless; Inference; Wireless network; Machine learning; Transmission (telecommunications); Artificial intelligence; Distributed computing; Computer network; Telecommunications,"Standard machine-learning approaches involve the centralization of training data in a data center, where centralized machine-learning algorithms can be applied for data analysis and inference. However, due to privacy restrictions and limited communication resources in wireless networks, it is often undesirable or impractical for the devices to transmit data to parameter sever. One approach to mitigate these problems is federated learning (FL), which enables the devices to train a common machine learning model without data sharing and transmission. This paper provides a comprehensive overview of FL applications for envisioned sixth generation (6G) wireless networks. In particular, the essential requirements for applying FL to wireless communications are first described. Then potential FL applications in wireless communications are detailed. The main problems and challenges associated with such applications are discussed. Finally, a comprehensive FL implementation for wireless communications is described."
dd65883a76dbc29e,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Split learning for health: Distributed deep learning without sharing raw\n patient data,Praneeth Vepakomma; Otkrist Gupta; Tristan Swedish; Ramesh Raskar,2018,2018-12-03,10.48550/arxiv.1812.00564,http://arxiv.org/abs/1812.00564,True,347,9,Raw data; Computer science; Federated learning; Deep learning; Modalities; Distributed learning; Artificial intelligence; Stochastic gradient descent; Shared resource; Data sharing; Resource (disambiguation); Machine learning,"Can health entities collaboratively train deep learning models without\nsharing sensitive raw data? This paper proposes several configurations of a\ndistributed deep learning method called SplitNN to facilitate such\ncollaborations. SplitNN does not share raw data or model details with\ncollaborating institutions. The proposed configurations of splitNN cater to\npractical settings of i) entities holding different modalities of patient data,\nii) centralized and local health entities collaborating on multiple tasks and\niii) learning without sharing labels. We compare performance and resource\nefficiency trade-offs of splitNN and other distributed deep learning methods\nlike federated learning, large batch synchronous stochastic gradient descent\nand show highly encouraging results for splitNN.\n"
b541bc5cd76bbf6a,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Tight Fusion of a Monocular Camera, MEMS-IMU, and Single-Frequency Multi-GNSS RTK for Precise Navigation in GNSS-Challenged Environments","Combined BDS, Galileo, QZSS and GPS single-frequency RTK",Robert Odolinski; P. J. G. Teunissen; Dennis Odijk,2014,2014-04-26,10.1007/s10291-014-0376-6,https://doi.org/10.1007/s10291-014-0376-6,False,252,9,Quasi-Zenith Satellite System; Ambiguity resolution; Global Positioning System; Galileo (satellite navigation); Computer science; Dilution of precision; Real Time Kinematic; GNSS applications; GLONASS; Geodesy; Satellite system; Multipath propagation,
104525b50a749198,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Tight Fusion of a Monocular Camera, MEMS-IMU, and Single-Frequency Multi-GNSS RTK for Precise Navigation in GNSS-Challenged Environments",Instantaneous BeiDou+GPS RTK positioning with high cut-off elevation angles,P. J. G. Teunissen; Robert Odolinski; Dennis Odijk,2013,2013-12-19,10.1007/s00190-013-0686-4,https://doi.org/10.1007/s00190-013-0686-4,False,233,9,Global Positioning System; GNSS applications; Geodesy; Precise Point Positioning; Real Time Kinematic; Computer science; Multipath propagation; BeiDou Navigation Satellite System; Elevation (ballistics); Remote sensing; Satellite; Geology,
de42dd5e27787d4b,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Tight Fusion of a Monocular Camera, MEMS-IMU, and Single-Frequency Multi-GNSS RTK for Precise Navigation in GNSS-Challenged Environments",Performance assessment of single- and dual-frequency BeiDou/GPS single-epoch kinematic positioning,Haibo He; Jinlong Li; Yuanxi Yang; Junyi Xu; Hairong Guo; Aibing Wang,2013,2013-09-07,10.1007/s10291-013-0339-3,https://doi.org/10.1007/s10291-013-0339-3,False,211,9,Global Positioning System; Ambiguity resolution; Real Time Kinematic; Geodesy; Epoch (astronomy); Precise Point Positioning; Kinematics; Computer science; Remote sensing; BeiDou Navigation Satellite System; GNSS applications; Geography,
2db7abb3dcc62688,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,A Slowly Varying Spoofing Algorithm Avoiding Tightly-Coupled GNSS/IMU With Multiple Anti-Spoofing Techniques,High-Precision Vehicle Navigation in Urban Environments Using an MEM's IMU and Single-Frequency GPS Receiver,Sheng Zhao; Yiming Chen; Jay A. Farrell,2016,2016-04-05,10.1109/tits.2016.2529000,https://doi.org/10.1109/tits.2016.2529000,False,118,9,Global Positioning System; Pseudorange; Computer science; Multipath propagation; Real Time Kinematic; Time to first fix; Robustness (evolution); Inertial measurement unit; GPS/INS; Real-time computing; Estimator; GPS disciplined oscillator,"Many applications demand high-precision navigation in urban environments. Two frequency real-time kinematic (RTK) Global Positioning System (GPS) receivers are too expensive for low-cost or consumer-grade projects. As single-frequency GPS receivers are getting less expensive and more capable, more people are utilizing single-frequency RTK GPS techniques to achieve high accuracy in such applications. However, compared with dual-frequency receivers, it is much more difficult to resolve the integer ambiguity vector using single-frequency phase measurements and therefore more difficult to achieve reliable high-precision navigation. This paper presents a real-time sliding-window estimator that tightly integrates differential GPS and an inertial measurement unit to achieve reliable high-precision navigation performance in GPS-challenged urban environments using low-cost single-frequency GPS receivers. Moreover, this paper proposes a novel method to utilize the phase measurements, without resolving the integer ambiguity vector. Experimental results demonstrate real-time position estimation performance at the decimeter level. Furthermore, the novel use of phase measurements improves the robustness of the estimator to pseudorange multipath error."
3432a3d05608655e,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Tight Fusion of a Monocular Camera, MEMS-IMU, and Single-Frequency Multi-GNSS RTK for Precise Navigation in GNSS-Challenged Environments","Low-cost, high-precision, single-frequency GPS–BDS RTK positioning",Robert Odolinski; P. J. G. Teunissen,2017,2017-03-04,10.1007/s10291-017-0613-x,https://doi.org/10.1007/s10291-017-0613-x,False,116,9,Global Positioning System; Ambiguity resolution; Multipath propagation; Computer science; GPS signals; Multipath mitigation; Real-time computing; Assisted GPS; Telecommunications; GNSS applications; Channel (broadcasting),
21d1df7a9294cbb5,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Tight Fusion of a Monocular Camera, MEMS-IMU, and Single-Frequency Multi-GNSS RTK for Precise Navigation in GNSS-Challenged Environments",On the Reliability of Integer Ambiguity Resolution,Sandra Verhagen,2005,2005-06-01,10.1002/j.2161-4296.2005.tb01736.x,https://doi.org/10.1002/j.2161-4296.2005.tb01736.x,False,80,9,Ambiguity; Reliability (semiconductor); Resolution (logic); Computer science; Ambiguity resolution; Reliability engineering; Integer (computer science); Artificial intelligence; Telecommunications; Engineering; Physics; Programming language,"Global Navigation Satellite System (GNSS) carrier-phase observations are ambiguous by an unknown, integer number of cycles. These integer ambiguity parameters need to be resolved before carrier-phase observations can begin to serve as very precise pseudorange measurements. Optimal estimation of the integer ambiguities involves a complex mapping of real-valued least-squares estimates to integers, and should be applied only when one can have enough confidence in the integer solution. Therefore, it is important to have measures available that provide information on the reliability of ambiguity resolution. The success rate is a very important measure for determining whether an attempt to fix the ambiguities should be made. Only when the success rate is very close to 1 can the integer ambiguities be considered deterministic. In this paper, lower and upper bounds of the integer least-squares success rate are evaluated, since exact computation is not possible. Furthermore, the discrimination tests commonly used to validate the actual integer solution are evaluated, and the pitfalls inherent in these tests are discussed. Also, a theoretically sound, overall approach to the problem of integer estimation and validation is outlined."
5915bfcc612aa6cb,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,SemperFi: Anti-spoofing GPS Receiver for UAVs,GNSS-SDR: An Open Source Tool for Researchers and Developers,Carles Fernández–Prades; Javier Arribas; Pau Closas; Carlos Avilés‐Cruz; Luis Esteve,2011,2011-09-23,,https://www.ion.org/publications/abstract.cfm?articleID=9640,False,75,9,GNSS applications; Software-defined radio; Computer science; Interoperability; Usability; Reconfigurability; Software; Global Positioning System; Embedded system; Real-time computing; Telecommunications; Human–computer interaction,"This paper introduces GNSS-SDR, an open source Global Navigation Satellite System software-defined receiver. The lack of reconfigurability of current commercial-off-the-shelf receivers and the advent of new radionavigation signals and systems make software receivers an appealing approach to design new architectures and signal processing algorithms. With the aim of exploring the full potential of this forthcoming scenario with a plurality of new signal structures and frequency bands available for positioning, this paper describes the software architecture design and provides details about its implementation, targeting a multiband, multisystem GNSS receiver. The result is a testbed for GNSS signal processing that allows any kind of customization, including interchangeability of signal sources, signal processing algorithms, interoperability with other systems, output formats, and the offering of interfaces to all the intermediate signals, parameters and variables. The source code release under the GNU General Public License (GPL) secures practical usability, inspection, and continuous improvement by the research community, allowing the discussion based on tangible code and the analysis of results obtained with real signals. The source code is complemented by a development ecosystem, consisting of a website (www.gnss-sdr.org), as well as a revision control system, instructions for users and developers, and communication tools."
0889267af12901c1,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,SemperFi: Anti-spoofing GPS Receiver for UAVs,An open source Galileo E1 software receiver,Carles Fernández–Prades; Javier Arribas; Luis Esteve; David Pubill; Pau Closas,2012,2012-12-01,10.1109/navitec.2012.6423057,https://doi.org/10.1109/navitec.2012.6423057,False,20,9,GNSS applications; Galileo (satellite navigation); Computer science; Software; SIGNAL (programming language); Global Positioning System; Satellite navigation; Signal processing; Real-time computing; Electronic engineering; Embedded system; Computer hardware,"This paper presents an open source implementation of a GNSS software receiver that targets Galileo E1B and E1C signals. After discussing the signal structure and the general architecture of the proposed software receiver, we provide detailed descriptions of the main signal processing algorithms involved in acquisition and tracking of such navigation signals. Experimental results with signals broadcast by in-orbit Galileo satellites validate the approach. The connection to external software (that allows in-the-loop testing of algorithms implemented in popular commercial tools) is also presented and validated with real-life signals."
363b32352c7a1f24,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,Detecting Signal Spoofing Attack in UAVs Using Machine Learning Models,Characteristics and coupling mechanism of GPS ionospheric scintillation responses to the tropical cyclones in Australia,Fuyang Ke; Jinling Wang; Manhong Tu; Xinzhi Wang; Xiaoying Wang; Xingwang Zhao; Jian Deng,2019,2019-01-30,10.1007/s10291-019-0826-2,https://doi.org/10.1007/s10291-019-0826-2,False,17,9,Interplanetary scintillation; Scintillation; Ionosphere; Tropical cyclone; Global Positioning System; TEC; Meteorology; Geology; Geography; Environmental science; Geophysics; Physics,
448eaee91cc8243c,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,related_work,"Gnss-denied unmanned aerial vehicle navigation: analyzing computational complexity, sensor fusion, and localization methodologies",Navigation of vehicle in urban canyon via two-satellite GNSS and map aiding,Roman S. Kulikov; Alexandr Perov,2017,2017-11-01,10.1109/dynamics.2017.8239473,https://doi.org/10.1109/dynamics.2017.8239473,False,5,9,GNSS applications; Satellite navigation; GNSS augmentation; Computer science; Air navigation; Satellite system; Real-time computing; Global Positioning System; Navigation system; Reliability (semiconductor); Galileo (satellite navigation); Remote sensing,"The urgency of reliable navigation for manned and self-driving vehicles in urban environment is growing. The de facto standard of mass-produced navigation systems is global navigation satellite system (GNSS). Standalone work of a GNSS receiver is possible while receiving at least 4 signals from different navigation satellites. Operating of GNSS receiver in an ""urban canyon"" is broken due to the well-known problem of occlusions and reflections of navigation signals by tall buildings. A number of approaches are proposed to support integrity and reliability of navigation in difficult urban environment. In this paper, we propose a new approach that ensures the existence of a GNSS navigation solution even while receiving signals from only two navigation satellites. The proposed approach requires knowledge of the city map, which is easily realized in modern navigation equipment. The proposed approach is software implemented and doesn't change the hardware part of a GNSS receiver."
3e48d0dbbcac57ea,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,Two-Step Trajectory Spoofing Algorithm for Loosely Coupled GNSS/IMU and NIS Sequence Detection,Investigating and Utilizing the Limitations of Spoofing in a Map-Matching Anti-Spoofing Algorithm,Nesreen I. Ziedan,2014,2014-09-12,,https://www.ion.org/publications/abstract.cfm?articleID=12534,False,4,9,Spoofing attack; Computer science; Matching (statistics); Algorithm; Artificial intelligence; Computer vision; Computer security; Mathematics; Statistics,
d85c7db803034f28,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Gnss-denied unmanned aerial vehicle navigation: analyzing computational complexity, sensor fusion, and localization methodologies",Localization for Aerial Systems in GPS Denied Environments using Recognition,Bethany Allik; Nathan Schomer; Cory Miller,2022,2022-01-03,10.2514/6.2022-2212,https://doi.org/10.2514/6.2022-2212,False,2,9,Global Positioning System; Computer science; Terrain; Artificial intelligence; Computer vision; Deep learning; Architecture; Real-time computing; Remote sensing; Geography; Telecommunications; Cartography,"View Video Presentation: https://doi.org/10.2514/6.2022-2212.vid Numerous positioning solutions have been developed in recent years to enable navigation in GPS denied environments.Of these approaches, few remain for a high flying systems operating over sparse terrain. We propose a machine learning based approach with a twin network architecture to enable scene recognition from a NADIR imager. This approach is shown to be a promising solution using a simulation environment with satellite imagery."
3f12c581a6385f60,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics","Deep Compression: Compressing Deep Neural Networks with Pruning, Trained Quantization and Huffman Coding",Song Han; Huizi Mao; William J. Dally,2015,2015-10-01,10.48550/arxiv.1510.00149,http://arxiv.org/abs/1510.00149,True,3533,8,Huffman coding; Computer science; Quantization (signal processing); Artificial neural network; Speedup; Parallel computing; Coding (social sciences); Cache; SIMD; CPU cache; Computer engineering; Artificial intelligence,"Neural networks are both computationally intensive and memory intensive, making them difficult to deploy on embedded systems with limited hardware resources. To address this limitation, we introduce ""deep compression"", a three stage pipeline: pruning, trained quantization and Huffman coding, that work together to reduce the storage requirement of neural networks by 35x to 49x without affecting their accuracy. Our method first prunes the network by learning only the important connections. Next, we quantize the weights to enforce weight sharing, finally, we apply Huffman coding. After the first two steps we retrain the network to fine tune the remaining connections and the quantized centroids. Pruning, reduces the number of connections by 9x to 13x; Quantization then reduces the number of bits that represent each connection from 32 to 5. On the ImageNet dataset, our method reduced the storage required by AlexNet by 35x, from 240MB to 6.9MB, without loss of accuracy. Our method reduced the size of VGG-16 by 49x from 552MB to 11.3MB, again with no loss of accuracy. This allows fitting the model into on-chip SRAM cache rather than off-chip DRAM memory. Our compression method also facilitates the use of complex neural networks in mobile applications where application size and download bandwidth are constrained. Benchmarked on CPU, GPU and mobile GPU, compressed network has 3x to 4x layerwise speedup and 3x to 7x better energy efficiency."
b222918bd9e23d57,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Model Inversion Attacks that Exploit Confidence Information and Basic Countermeasures,Matt Fredrikson; Somesh Jha; Thomas Ristenpart,2015,2015-10-06,10.1145/2810103.2813677,https://doi.org/10.1145/2810103.2813677,True,2790,8,Exploit; Computer science; Machine learning; Artificial intelligence; Decision tree; Medical diagnosis; Computer security; Medicine; Pathology,"Machine-learning (ML) algorithms are increasingly utilized in privacy-sensitive applications such as predicting lifestyle choices, making medical diagnoses, and facial recognition. In a model inversion attack, recently introduced in a case study of linear classifiers in personalized medicine by Fredrikson et al., adversarial access to an ML model is abused to learn sensitive genomic information about individuals. Whether model inversion attacks apply to settings outside theirs, however, is unknown. We develop a new class of model inversion attack that exploits confidence values revealed along with predictions. Our new attacks are applicable in a variety of settings, and we explore two in depth: decision trees for lifestyle surveys as used on machine-learning-as-a-service systems and neural networks for facial recognition. In both cases confidence values are revealed to those with the ability to make prediction queries to models. We experimentally show attacks that are able to estimate whether a respondent in a lifestyle survey admitted to cheating on their significant other and, in the other context, show how to recover recognizable images of people's faces given only their name and access to the ML model. We also initiate experimental exploration of natural countermeasures, investigating a privacy-aware decision tree training algorithm that is a simple variant of CART learning, as well as revealing only rounded confidence values. The lesson that emerges is that one can avoid these kinds of MI attacks with negligible degradation to utility."
2211da89cad0a962,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Binarized Neural Networks: Training Deep Neural Networks with Weights and Activations Constrained to +1 or -1,Matthieu Courbariaux; Itay Hubara; Daniel Soudry; Ran El‐Yaniv; Yoshua Bengio,2016,2016-02-09,10.48550/arxiv.1602.02830,http://arxiv.org/abs/1602.02830,True,2201,8,MNIST database; Computer science; Artificial neural network; Multiplication (music); Binary number; Kernel (algebra); Code (set theory); Deep neural networks; Artificial intelligence; Machine learning; Deep learning; Matrix multiplication,"We introduce a method to train Binarized Neural Networks (BNNs) - neural networks with binary weights and activations at run-time. At training-time the binary weights and activations are used for computing the parameters gradients. During the forward pass, BNNs drastically reduce memory size and accesses, and replace most arithmetic operations with bit-wise operations, which is expected to substantially improve power-efficiency. To validate the effectiveness of BNNs we conduct two sets of experiments on the Torch7 and Theano frameworks. On both, BNNs achieved nearly state-of-the-art results over the MNIST, CIFAR-10 and SVHN datasets. Last but not least, we wrote a binary matrix multiplication GPU kernel with which it is possible to run our MNIST BNN 7 times faster than with an unoptimized GPU kernel, without suffering any loss in classification accuracy. The code for training and running our BNNs is available on-line."
b9be01f347a4f236,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Gnss-denied unmanned aerial vehicle navigation: analyzing computational complexity, sensor fusion, and localization methodologies",LIO-SAM: Tightly-coupled Lidar Inertial Odometry via Smoothing and Mapping,Tixiao Shan; Brendan Englot; Drew Meyers; Wei Wang; Carlo Ratti; Daniela Rus,2020,2020-10-24,10.1109/iros45743.2020.9341176,https://doi.org/10.1109/iros45743.2020.9341176,False,1982,8,Odometry; Lidar; Inertial measurement unit; Computer science; Smoothing; Computer vision; Artificial intelligence; Simultaneous localization and mapping; Trajectory; Mobile robot; Robot; Remote sensing,"We propose a framework for tightly-coupled lidar inertial odometry via smoothing and mapping, LIO-SAM, that achieves highly accurate, real-time mobile robot trajectory estimation and map-building. LIO-SAM formulates lidar-inertial odometry atop a factor graph, allowing a multitude of relative and absolute measurements, including loop closures, to be incorporated from different sources as factors into the system. The estimated motion from inertial measurement unit (IMU) pre-integration de-skews point clouds and produces an initial guess for lidar odometry optimization. The obtained lidar odometry solution is used to estimate the bias of the IMU. To ensure high performance in real-time, we marginalize old lidar scans for pose optimization, rather than matching lidar scans to a global map. Scan-matching at a local scale instead of a global scale significantly improves the real-time performance of the system, as does the selective introduction of keyframes, and an efficient sliding window approach that registers a new keyframe to a fixed-size set of prior ""sub-keyframes."" The proposed method is extensively evaluated on datasets gathered from three platforms over various scales and environments."
